"Time","A. Pressure -TS00 Monitor: A. Pressure -TS00 Monitor (psi)","A. Pressure -TS01 Monitor: A. Pressure -TS01 Monitor (psi)","A. Pressure -TS02 Monitor: A. Pressure -TS02 Monitor (psi)","A. Pressure -TS03 Monitor: A. Pressure -TS03 Monitor (psi)","A. Pressure -TS04 Monitor: A. Pressure -TS04 Monitor (psi)","A. Pressure -TS05 Monitor: A. Pressure -TS05 Monitor (psi)"
5.0E-8,0.25000000012354184,0.2500276148575062,0.25000793769125085,0.2500007518006251,0.25001108062700395,0.25000000000114947
1.0999999999999994E-6,0.25000011116969467,0.25032652942278766,0.2503915749206081,0.25001387441420114,0.2508903498915429,0.2500000000011558
2.1499999999999985E-6,0.25000090838161054,0.25035310083531814,0.25105207522640294,0.25006962160011936,0.25183467494058165,0.25000000000119166
3.1999999999999973E-6,0.2500075986778053,0.25034330811496874,0.25139313752207737,0.2502860720750367,0.252558763615372,0.2500000000012086
4.25E-6,0.2500303866859261,0.2504102857436173,0.25155006115505757,0.2507533724583076,0.25302971423406734,0.2500000000012318
5.300000000000008E-6,0.2500748019036785,0.2505601827520457,0.25195185504234696,0.2514351539637304,0.2532336467944222,0.25000000000124234
6.3500000000000154E-6,0.25013591050917944,0.25091359781946354,0.252678297669432,0.2522649032940117,0.25298784285218906,0.25000000000126976
7.400000000000023E-6,0.25020332049457245,0.2516206141514479,0.2537592969979619,0.25325503737403976,0.2527895916105962,0.25000000000126976
8.450000000000017E-6,0.250255342802789,0.2524188633056381,0.25521528970316154,0.25437028599739375,0.2528314380048273,0.25000000000130357
9.500000000000007E-6,0.2502776730983681,0.2528764428742081,0.2564327325437558,0.2554619012858903,0.2532101240575725,0.250000000001312
1.0549999999999997E-5,0.25032869743884945,0.25285238363143786,0.2570890436421191,0.2566656363942526,0.2539872780621616,0.25000000000133943
1.1599999999999987E-5,0.2508321129278882,0.25276214142051145,0.2568968999834832,0.25766520822344213,0.25485263131924846,0.25000000000134787
1.2649999999999977E-5,0.25118531776357905,0.25290513939084486,0.25643332381491213,0.2581956323591302,0.2556407795184669,0.2500000000013837
1.3699999999999967E-5,0.25119854808124115,0.2532863507147034,0.25622079849781926,0.25827849971264377,0.25623631655429435,0.25000000000140277
1.4749999999999957E-5,0.2510772617302899,0.25389238994766716,0.2562366194195016,0.25803093542804684,0.2566845621174159,0.2500000000014112
1.5799999999999964E-5,0.25081251941147864,0.2548932521670616,0.2569825025120308,0.2575028386775245,0.2574118554132364,0.25000000000142386
1.684999999999999E-5,0.25036165292673807,0.25585209405634163,0.2576151093332758,0.2570012248438552,0.25782484204758294,0.2500000000014513
1.7900000000000015E-5,0.2506968843340626,0.2567289342469438,0.25849520253514446,0.25673287320912075,0.25829705694092897,0.2500000000014745
1.895000000000004E-5,0.25126728579759555,0.25765976896117515,0.2595181289622867,0.2568780967702926,0.25941254957023124,0.25000000000149347
2.0000000000000066E-5,0.25187311329443,0.2586300824931598,0.26043634113128306,0.25747771064526587,0.260860362605898,0.25000000000151673
2.105000000000009E-5,0.25234768838220106,0.2596618725036124,0.26071436376084917,0.2584141361448451,0.26156063158519055,0.2500000000015315
2.2100000000000117E-5,0.25247774322350613,0.2607585667875522,0.2613560431181642,0.2595583529293538,0.2628010179524478,0.2500000000015505
2.3150000000000143E-5,0.25234142489907163,0.26148320336415193,0.2618623341620271,0.26066488521739295,0.2641197189012567,0.25000000000156736
2.4200000000000168E-5,0.252228321752918,0.2617481698368487,0.2622108791476775,0.2614339775290695,0.2652891881674523,0.2500000000015969
2.5250000000000194E-5,0.2522274184200028,0.26153409627772656,0.26244962459422355,0.2619776844144148,0.2665243561784458,0.25000000000160116
2.630000000000022E-5,0.2523143583517769,0.2610600019899603,0.2626706813484813,0.2625955286331221,0.26799105125609535,0.25000000000161593
2.7350000000000245E-5,0.2523799886848766,0.2605720033181257,0.26289770855406047,0.26333977755385307,0.26923382657322864,0.25000000000164546
2.840000000000027E-5,0.2524215286988191,0.26027124297438803,0.26316136658965117,0.2641927722061215,0.2699649435143125,0.2500000000016581
2.9450000000000296E-5,0.25240032788746114,0.2601994890370099,0.2634682701168979,0.2651356327603482,0.27024002545522785,0.25000000000168343
3.050000000000032E-5,0.25231729570091466,0.2603285306495556,0.26382796001773706,0.26611267498677377,0.2701356600172385,0.25000000000171513
3.155000000000035E-5,0.252179913151245,0.2607184310087592,0.2643780622872723,0.26690754938000744,0.2697806286542477,0.2500000000017278
3.260000000000037E-5,0.2520297383833981,0.2613429652077416,0.26515504612113105,0.26760035927196624,0.2694217432661664,0.2500000000017573
3.36500000000004E-5,0.25192558382805874,0.26205481000844594,0.26605658426634116,0.26832363965853967,0.26921675007068036,0.25000000000176154
3.470000000000042E-5,0.25188724114303573,0.2627583181141508,0.26702587956100504,0.2691095764776342,0.2692894631914344,0.25000000000178685
3.575000000000045E-5,0.25189823043365744,0.2634311417814441,0.267914459178914,0.27002816019120784,0.2696649207057737,0.250000000001808
3.6800000000000474E-5,0.25193873750511137,0.2639218850162409,0.26858452780410225,0.2710388196047478,0.2702152098557084,0.2500000000018333
3.78500000000005E-5,0.2519903759875952,0.26427757212822633,0.26913546155027906,0.2721079462170014,0.2710209002174784,0.25000000000184386
3.8900000000000525E-5,0.2520409357391235,0.26454772901251394,0.26987790859419675,0.2733908680064019,0.2717593854329677,0.2500000000018776
3.995000000000055E-5,0.25210704576668463,0.26481088107900846,0.27085040244868547,0.27484994437654375,0.2722553316437987,0.25000000000188816
4.1000000000000576E-5,0.2522112215121967,0.2652160201453711,0.27215113613978154,0.2761047708899128,0.2725187175164146,0.2500000000018987
4.21000000000006E-5,0.25240267784216286,0.26578652924346774,0.27332253219582164,0.27707552275476144,0.2726326743142537,0.2500000000019346
4.315000000000063E-5,0.25270023920515283,0.2664525635487421,0.2741539187546179,0.27775948946066414,0.2730991030850009,0.2500000000019578
4.4200000000000654E-5,0.2531191074364592,0.2671969016256598,0.27492915478685453,0.278298885890747,0.27420671094196314,0.25000000000196415
4.525000000000068E-5,0.2536274314999556,0.267956605768785,0.275779511565321,0.27864047240250567,0.2755329219418423,0.2500000000019747
4.6300000000000705E-5,0.25414891291473196,0.2687413681520795,0.27685501726682366,0.2786547562127438,0.276824146706288,0.2500000000019937
4.735000000000073E-5,0.25460138002250754,0.26948036068099473,0.2781348767098452,0.27832412332062917,0.2780111905143636,0.2500000000020317
4.8400000000000756E-5,0.25495725310337025,0.2701404493952531,0.2794470895841566,0.2777163017186207,0.27893163498349854,0.2500000000020359
4.945000000000078E-5,0.25522027906966155,0.27073739475228575,0.28070074129090783,0.2771220318713085,0.2796068601775089,0.25000000000206124
5.050000000000081E-5,0.25540661938662057,0.27119510124004925,0.2817567073313544,0.2768812502115729,0.28030184132612607,0.2500000000020802
5.155000000000083E-5,0.2555490508777838,0.27151881718011506,0.2825210932461152,0.27707051024880636,0.2811814114814741,0.25000000000208655
5.260000000000086E-5,0.255643576102324,0.27191509665083846,0.2831283398419992,0.27744677111036076,0.282150585496087,0.25000000000211403
5.3650000000000884E-5,0.25568922092700364,0.27233941533873424,0.2835388470845997,0.2778549716296297,0.2830645338626599,0.250000000002133
5.470000000000091E-5,0.25571107104127455,0.27266777788829055,0.28367265301501254,0.27838554139291366,0.28372476072335934,0.25000000000215833
5.5750000000000935E-5,0.2557139146665152,0.2729395248178873,0.2835762797782512,0.27910516100676286,0.28402448569417577,0.25000000000218786
5.680000000000096E-5,0.2556997400825512,0.2731495204202498,0.28325183953281885,0.28007931443334844,0.2840014356420278,0.2500000000021984
5.7850000000000986E-5,0.25571447233557615,0.2731911220684694,0.2827871788690831,0.28123735027764735,0.2837157112939292,0.25000000000222167
5.890000000000101E-5,0.2557651638267754,0.2730316562447886,0.28240756350014895,0.28246157609612227,0.28324973095633393,0.2500000000022554
5.995000000000104E-5,0.25584378675606156,0.27283002841057075,0.28216245982414534,0.28360107678121615,0.2827902913498875,0.2500000000022512
6.100000000000106E-5,0.255984161931181,0.27258408241028226,0.2821874528421751,0.2845058361419303,0.28252771778804336,0.25000000000226386
6.205000000000109E-5,0.2562088054041584,0.27236455700877654,0.2822306568281193,0.28526509573834086,0.2824979367906065,0.2500000000022913
6.310000000000111E-5,0.25652718638064653,0.2720958624722597,0.2822993835897229,0.28604488373060055,0.2825187080793047,0.25000000000231876
6.415000000000114E-5,0.25696727506024675,0.27192529628855633,0.28246408415728586,0.28686163197953685,0.2824481051745655,0.2500000000023272
